Video_ID,label,similarity,WER,correct_words_#,mfcc_prediction,mfcc_probability,mfcc_svm_decision_score,,,,
0_03055.mp4,0,28.26855124,94.44444444,2,1,0.599369834,0.300052154,,,,
0_03056.mp4,0,27.21893491,100,0,1,0.833448492,1.40376874,,,,
0_03057.mp4,0,40.65934066,77.77777778,6,1,0.71747942,0.802459259,,,,
0_03058.mp4,0,16.04010025,96.07843137,2,0,0.802820445,-1.34448639,,,,
0_03059.mp4,0,63.21525886,56,22,0,0.946016616,-2.741628783,,,,
0_03060.mp4,0,1.62601626,72,22,0,0.694529419,-0.821685285,,,,
0_03061.mp4,0,49.85507246,76.19047619,10,0,0.737462594,-1.005607306,,,,
0_03062.mp4,0,56.33802817,81.25,14,0,0.842573429,-1.593886281,,,,
0_03063.mp4,0,26.77824268,100,0,1,0.764780921,1.03644511,,,,
0_03064.mp4,0,12.22493888,95.83333333,2,0,0.942692411,-2.658078674,,,,
0_03065.mp4,0,60.60606061,60,14,0,0.706269067,-0.873220459,,,,
0_03066.mp4,0,62.22222222,53.84615385,24,0,0.677954948,-0.742951757,,,,
0_03067.mp4,0,33.83084577,76.66666667,7,0,0.832165094,-1.524167751,,,,
0_03068.mp4,0,8.8,100,0,1,0.567148714,0.196749703,,,,
0_03069.mp4,0,5.982905983,100,0,0,0.999076459,-6.507848533,,,,
0_03070.mp4,0,66.46341463,57.5,17,0,0.893632786,-2.017081988,,,,
0_03071.mp4,0,31.66666667,96.875,1,0,0.730145051,-0.981931859,,,,
0_03072.mp4,0,63.0806846,64.44444444,19,1,0.677176008,0.611457457,,,,
0_03073.mp4,0,45.87155963,88.88888889,3,1,0.565991165,0.177397521,,,,
0_03074.mp4,0,17.55319149,158.0645161,1,0,0.998755428,-6.22616195,,,,
0_03075.mp4,0,55.33596838,78.78787879,7,0,0.982665836,-3.794518244,,,,
0_03076.mp4,0,43.1372549,81.08108108,7,0,0.839035848,-1.569784046,,,,
0_03077.mp4,0,43.47826087,84.44444444,7,0,0.996878975,-5.378714512,,,,
0_03078.mp4,0,44.44444444,74.28571429,9,0,0.835494156,-1.564706122,,,,
0_03079.mp4,0,58.11138015,69.3877551,16,0,0.643986436,-0.613517421,,,,
0_03080.mp4,0,47.5177305,91.42857143,9,0,0.559130287,-0.281137277,,,,
0_03081.mp4,0,49.26686217,73.80952381,11,0,0.814452715,-1.430776408,,,,
0_03082.mp4,0,46.55737705,86.11111111,5,0,0.69100109,-0.800779048,,,,
0_03083.mp4,0,50,74.46808511,12,0,0.568945978,-0.314639467,,,,
0_03084.mp4,0,40.88050314,73.17073171,11,0,0.539425909,-0.198035888,,,,
0_03085.mp4,0,33.46007605,89.47368421,4,0,0.670535208,-0.723148946,,,,
0_03086.mp4,0,48.20143885,86.11111111,6,1,0.544017029,0.11078452,,,,
0_03087.mp4,0,52.45901639,76.47058824,9,1,0.777570346,1.097377377,,,,
0_03088.mp4,0,32.95019157,81.08108108,7,0,0.774725135,-1.198067949,,,,
0_03089.mp4,0,33.20158103,91.89189189,3,1,0.611402132,0.361257984,,,,
0_03090.mp4,0,61.04417671,57.14285714,16,0,0.649835246,-0.650075477,,,,
0_03091.mp4,0,33.33333333,91.42857143,3,1,0.836236021,1.423746515,,,,
0_03092.mp4,0,42.94871795,92.10526316,3,0,0.527580236,-0.15981984,,,,
0_03093.mp4,0,20.45454545,102.5,5,0,0.774296294,-1.200570797,,,,
0_03094.mp4,0,53.38983051,73.33333333,8,0,0.908904138,-2.184677587,,,,
0_03095.mp4,0,61.42857143,58.82352941,14,0,0.507404015,-0.037111733,,,,
0_03096.mp4,0,68.36363636,47.36842105,20,0,0.857190267,-1.706644343,,,,
0_03097.mp4,0,62.32294618,69.23076923,13,0,0.996632713,-5.300161965,,,,
0_03098.mp4,0,60.82474227,71.11111111,16,0,0.569856813,-0.32120658,,,,
0_03099.mp4,0,24.55242967,95.91836735,2,0,0.931802128,-2.448549363,,,,
0_03100.mp4,0,56.64739884,67.39130435,15,0,0.834422907,-1.550801893,,,,
0_03101.mp4,0,52.94117647,65.85365854,14,0,0.711954603,-0.903478202,,,,
0_03102.mp4,0,27.36842105,95.65217391,1,0,0.907446772,-2.167809676,,,,
0_03103.mp4,0,16.58536585,100,1,0,0.765342971,-1.142203866,,,,
0_03104.mp4,0,16.70886076,97.87234043,1,0,0.824150272,-1.490929736,,,,
0_03105.mp4,0,33.43653251,89.47368421,4,1,0.698430851,0.708420215,,,,
0_03106.mp4,0,44.59459459,82.05128205,7,0,0.894454109,-2.012977116,,,,
0_03107.mp4,0,10.08064516,100,0,0,0.621402756,-0.519935657,,,,
0_03108.mp4,0,52.25806452,80,10,0,0.691713264,-0.814643824,,,,
0_03109.mp4,0,61.26914661,58.92857143,26,0,0.6887677,-0.788525513,,,,
0_03110.mp4,0,8.665511265,99.13793103,1,0,0.542444207,-0.209279346,,,,
0_03111.mp4,0,15.60693642,94,3,1,0.741223795,0.913541021,,,,
0_03112.mp4,0,10.6557377,100,0,0,0.987182196,-4.073791496,,,,
0_03113.mp4,0,20.32085561,92.85714286,2,0,0.986366075,-4.016708233,,,,
0_03114.mp4,0,48.25396825,83.78378378,9,1,0.627290269,0.396769734,,,,
0_03115.mp4,0,34.48275862,90.625,3,1,0.597444427,0.309464601,,,,
0_03116.mp4,0,32.18390805,95,1,1,0.560393752,0.149799747,,,,
0_03117.mp4,0,50.38167939,81.81818182,6,1,0.570227039,0.208204239,,,,
0_03118.mp4,0,50.26737968,80,5,0,0.759434655,-1.119045894,,,,
0_03119.mp4,0,71.94244604,56.52173913,21,0,0.62854294,-0.549427963,,,,
0_03120.mp4,0,0.892857143,94.33962264,3,1,0.576105818,0.207937193,,,,
0_03121.mp4,0,57.72357724,69.6969697,10,1,0.755706816,0.964151947,,,,
0_03122.mp4,0,53.60824742,77.5,9,0,0.866212252,-1.76749346,,,,
0_03123.mp4,0,6.051873199,45.67901235,45,0,0.981788051,-3.748775235,,,,
0_03124.mp4,0,19.35483871,95.12195122,2,0,0.685749771,-0.775720873,,,,
0_03125.mp4,0,9.657947686,100,0,0,0.962455032,-3.081624449,,,,
0_03126.mp4,0,42.25352113,89.18918919,6,1,0.726492764,0.849832847,,,,
0_03127.mp4,0,0.772200772,74.11764706,26,0,0.63313949,-0.562374335,,,,
0_03128.mp4,0,50.17667845,88.23529412,8,1,0.846258833,1.490462749,,,,
0_03129.mp4,0,61.8556701,64.58333333,19,1,0.704173762,0.742699455,,,,
0_03130.mp4,0,60.58091286,67.1875,21,0,0.636445859,-0.576125424,,,,
0_03131.mp4,0,27.88844622,93.93939394,2,0,0.553305365,-0.249885775,,,,
0_03132.mp4,0,70.50847458,46.15384615,21,1,0.74616281,0.943391145,,,,
0_03133.mp4,0,42.07792208,81.48148148,12,0,0.605902684,-0.470396641,,,,
0_03134.mp4,0,14.20118343,55.93220339,27,1,0.830438123,1.384176091,,,,
0_03135.mp4,0,20.97378277,93.93939394,2,1,0.830711693,1.385945135,,,,
0_03136.mp4,0,48.92966361,82.92682927,7,0,0.693490628,-0.808701872,,,,
0_03137.mp4,0,71.17296223,38.18181818,34,0,0.582987793,-0.368295676,,,,
0_03138.mp4,0,38.33333333,76.47058824,8,0,0.831379731,-1.525035449,,,,
0_03139.mp4,0,12.84671533,102.0833333,22,0,0.771291062,-1.188762442,,,,
0_03140.mp4,0,47.87644788,68.42105263,13,0,0.684498523,-0.772827008,,,,
0_03141.mp4,0,54.71698113,57.57575758,14,0,0.628178867,-0.553812203,,,,
0_03142.mp4,0,43.73177843,85.36585366,6,0,0.559668843,-0.279565831,,,,
0_03143.mp4,0,74.39613527,48.14814815,29,1,0.754200666,0.956679123,,,,
0_03144.mp4,0,40,75.6097561,10,1,0.794789521,1.170505886,,,,
0_03145.mp4,0,44.19475655,78.94736842,8,0,0.966304328,-3.177279057,,,,
0_03146.mp4,0,63.02521008,58.06451613,13,0,0.706097216,-0.863430866,,,,
0_03147.mp4,0,55.4973822,69.23076923,8,0,0.581993321,-0.364469998,,,,
0_03148.mp4,0,1.595744681,50.53763441,48,0,0.530899002,-0.177000856,,,,
0_03149.mp4,0,57.85123967,59.375,13,0,0.895382134,-2.043843872,,,,
0_03150.mp4,0,38.18181818,59.70149254,27,0,0.719330875,-0.926636158,,,,
0_03151.mp4,0,21.56133829,69.64285714,17,0,0.730645103,-0.984270834,,,,
0_03152.mp4,0,62.47464503,53.84615385,30,0,0.951804428,-2.847337636,,,,
0_03153.mp4,0,3.125,54.23728814,31,0,0.517952681,-0.124182836,,,,
0_03154.mp4,0,46.2585034,79.06976744,9,1,0.78931391,1.161233661,,,,
0_03155.mp4,0,59.02439024,71.11111111,14,0,0.594594254,-0.41976313,,,,
0_03156.mp4,0,47.88732394,68.96551724,9,0,0.940530853,-2.607625951,,,,
0_03157.mp4,0,53.38983051,76.66666667,8,0,0.910363016,-2.192198681,,,,
0_03158.mp4,0,67.17557252,60,19,0,0.644711887,-0.610876014,,,,
0_03159.mp4,0,53.93939394,86.11111111,10,0,0.779592038,-1.218384822,,,,
0_03160.mp4,0,43.08943089,85.71428571,5,0,0.815193018,-1.417529141,,,,
0_03161.mp4,0,54.93562232,74.19354839,8,0,0.95197159,-2.845217637,,,,
0_03162.mp4,0,61.77370031,61.53846154,18,0,0.708898867,-0.875776801,,,,
0_03163.mp4,0,38.61386139,83.33333333,5,1,0.826620201,1.372989287,,,,
0_03164.mp4,0,57.60869565,70.21276596,14,0,0.912808554,-2.220213711,,,,
0_03165.mp4,0,46.04316547,88.23529412,4,0,0.768506394,-1.174330164,,,,
0_03166.mp4,0,19.58762887,100,0,1,0.692700965,0.698313375,,,,
0_03167.mp4,0,67.4351585,63.41463415,16,0,0.585394011,-0.384136652,,,,
0_03168.mp4,0,29.22374429,89.65517241,3,0,0.626700917,-0.535829955,,,,
0_03169.mp4,0,59.02578797,56.81818182,19,0,0.51973597,-0.145181921,,,,
0_03170.mp4,0,56.43153527,64.51612903,11,0,0.699056751,-0.835863029,,,,
0_03171.mp4,0,4.890604891,99.33774834,1,0,0.756176383,-1.102658042,,,,
0_03172.mp4,0,57.70308123,64.28571429,18,1,0.942424106,2.492565869,,,,
0_03173.mp4,0,15.26104418,100,0,0,0.5,-0.072812522,,,,
0_03174.mp4,0,31.83391003,93.93939394,2,0,0.677863438,-0.742569564,,,,
0_03175.mp4,0,17.85714286,97.82608696,1,0,0.770318032,-1.167654812,,,,
0_03176.mp4,0,40.88888889,75.75757576,8,1,0.709183476,0.770919617,,,,
0_03177.mp4,0,44.24778761,83.33333333,6,0,0.735682375,-1.007987599,,,,
0_03178.mp4,0,68.57142857,58.69565217,20,0,0.99012306,-4.274566479,,,,
0_03179.mp4,0,41.60401003,76,12,1,0.646902926,0.468318236,,,,
0_03180.mp4,0,48.34123223,76.66666667,7,0,0.619663193,-0.507152396,,,,
0_03181.mp4,0,57.6744186,65.51724138,10,0,0.780700073,-1.224349104,,,,
0_03182.mp4,0,69.64285714,57.69230769,24,0,0.936936511,-2.550628494,,,,
0_03183.mp4,0,0,151.3513514,3,0,0.954586812,-2.875111435,,,,
0_03184.mp4,0,58.97435897,65.95744681,16,0,0.550120987,-0.237954048,,,,
0_03185.mp4,0,48.59813084,77.5,9,0,0.657498866,-0.665739487,,,,
0_03186.mp4,0,24.66960352,100,0,1,0.585241518,0.25824548,,,,
0_03187.mp4,0,51.59574468,69.64285714,17,0,0.901791061,-2.107419211,,,,
0_03188.mp4,0,35.49488055,91.89189189,3,0,0.722035113,-0.944370678,,,,
0_03189.mp4,0,5.286343612,100,0,0,0.816263767,-1.434428735,,,,
0_03190.mp4,0,64.82213439,51.42857143,17,0,0.888184929,-1.970840763,,,,
0_03191.mp4,0,69.97635934,53.84615385,24,0,0.560028876,-0.275161505,,,,
0_03192.mp4,0,23.33333333,93.33333333,4,0,0.693208867,-0.80465799,,,,
0_03193.mp4,0,55.39358601,68.29268293,15,0,0.786264059,-1.264880404,,,,
0_03194.mp4,0,60.73619632,65.71428571,13,0,0.985458122,-3.960999561,,,,
0_03195.mp4,0,18.85245902,41.66666667,35,1,0.825794072,1.384122008,,,,
0_03196.mp4,0,68.9119171,50,25,0,0.910742218,-2.204542317,,,,
0_03197.mp4,0,25.10822511,96.77419355,1,0,0.706899889,-0.88096431,,,,
0_03198.mp4,0,3.966942149,53.08641975,39,0,0.519197996,-0.143202739,,,,
0_03199.mp4,0,20.71881607,94.91525424,3,0,0.911636328,-2.214719179,,,,
0_03200.mp4,0,60.30534351,59.45945946,15,1,0.963617211,2.972256592,,,,
0_03201.mp4,0,60.57692308,64.58333333,17,0,0.932729726,-2.479621026,,,,
0_03202.mp4,0,66.16541353,66.66666667,12,0,0.596313075,-0.432839396,,,,
0_03203.mp4,0,10.90909091,100,0,1,0.676527627,0.629147316,,,,
0_03204.mp4,0,54.16666667,75,11,0,0.76096835,-1.135859262,,,,
0_03205.mp4,0,47.01492537,80,8,0,0.564464281,-0.291904273,,,,
0_03206.mp4,0,53.81526104,69.6969697,11,0,0.680063786,-0.748249044,,,,
0_03207.mp4,0,57.72357724,71.875,10,1,0.724245741,0.824272631,,,,
0_03208.mp4,0,61.18721461,64.1509434,19,0,0.926349627,-2.373055797,,,,
0_03209.mp4,0,26.20087336,96.77419355,1,0,0.537175909,-0.200030628,,,,
0_03210.mp4,0,51.69491525,76.78571429,13,0,0.649036141,-0.629275154,,,,
0_03211.mp4,0,49.57264957,73.52941176,12,0,0.842018055,-1.606387835,,,,
0_03212.mp4,0,56.41025641,66.66666667,13,0,0.657292612,-0.676471579,,,,
0_03213.mp4,0,17.14285714,93.5483871,2,0,0.70651155,-0.879244119,,,,
0_03214.mp4,0,46.4516129,74.41860465,12,1,0.532519715,0.054634446,,,,
0_03215.mp4,0,67.56756757,52,24,0,0.65798506,-0.667853231,,,,
0_03216.mp4,0,45.79439252,70,10,1,0.874993289,1.712629355,,,,
0_03217.mp4,0,60.54421769,70.58823529,11,0,0.50953799,-0.098917706,,,,
0_03218.mp4,0,39.50617284,83.33333333,7,1,0.547036676,0.100442862,,,,
0_03219.mp4,0,60.8,63.63636364,17,0,0.746121808,-1.047349145,,,,
0_03220.mp4,0,56.33802817,61.29032258,12,0,0.980572164,-3.656423837,,,,
0_03221.mp4,0,8.695652174,98.94736842,1,1,0.843869273,1.50497714,,,,
0_03222.mp4,0,41.00946372,81.39534884,8,1,0.757777196,0.985351494,,,,
0_03223.mp4,0,14.36077058,56.25,33,1,0.645793195,0.464287635,,,,
0_03224.mp4,0,56,71.05263158,12,1,0.849564166,1.528595858,,,,
0_03225.mp4,0,50,67.64705882,11,0,0.753710191,-1.090352514,,,,
0_03226.mp4,0,48.22134387,78.125,10,0,0.549725585,-0.236474117,,,,
0_03227.mp4,0,57.53424658,63.23529412,25,0,0.635186541,-0.576576306,,,,
0_03228.mp4,0,37.11340206,95.83333333,1,0,0.811268815,-1.39396735,,,,
0_03229.mp4,0,62.66094421,64.28571429,23,1,0.658643285,0.530791386,,,,
0_03230.mp4,0,10.56751468,98.93617021,1,0,0.761559459,-1.124175452,,,,
0_03231.mp4,0,46.875,77.77777778,8,1,0.859896652,1.622065185,,,,
0_03232.mp4,0,62.10826211,61.9047619,17,0,0.863161028,-1.758031848,,,,
0_03233.mp4,0,58.97435897,60,14,1,0.539701381,0.081370252,,,,
0_03234.mp4,0,42.37623762,50,33,0,0.580387771,-0.358302299,,,,
0_03235.mp4,0,54.25867508,64.28571429,15,0,0.750070695,-1.066322246,,,,
0_03236.mp4,0,68.43657817,48.88888889,23,1,0.536024506,0.067770883,,,,
0_03237.mp4,0,61.73633441,69.76744186,13,0,0.5,-0.046461518,,,,
0_03238.mp4,0,38.4279476,82.85714286,6,0,0.929828572,-2.420600511,,,,
0_03239.mp4,0,50.72164948,76.27118644,16,0,0.747632629,-1.054727284,,,,
0_03240.mp4,0,6.479481641,98.87640449,1,0,0.768830114,-1.172004124,,,,
0_03241.mp4,0,8.985024958,51.94805195,38,1,0.705926572,0.750479973,,,,
0_03242.mp4,0,56.16438356,71.05263158,11,1,0.80493465,1.250329287,,,,
0_03243.mp4,0,53.21888412,67.64705882,11,1,0.622417641,0.384383236,,,,
0_03244.mp4,0,28.72928177,91.66666667,2,1,0.519409792,0.006411404,,,,
0_03245.mp4,0,33.6,93.5483871,2,0,0.645794858,-0.621181418,,,,
0_03246.mp4,0,64,66.66666667,12,1,0.706195136,0.735617026,,,,
0_03247.mp4,0,40.37558685,81.81818182,6,0,0.701527001,-0.843437748,,,,
0_03248.mp4,0,65.45454545,56.75675676,17,0,0.591673136,-0.408407872,,,,
0_03249.mp4,0,36.06557377,84.09090909,7,0,0.639617485,-0.607017374,,,,
0_03250.mp4,0,23.28767123,100,0,1,0.566150989,0.193037598,,,,
0_03251.mp4,0,18.70503597,100,0,1,0.556961221,0.137108239,,,,
0_03252.mp4,0,49.6350365,80,8,1,0.681781582,0.636700841,,,,
0_03253.mp4,0,45.55555556,84,5,0,0.513342705,-0.10135651,,,,
0_03254.mp4,0,44.29967427,84.21052632,6,1,0.64335367,0.460385356,,,,
0_03255.mp4,0,8.130081301,98.86363636,1,0,0.653812766,-0.64978117,,,,
0_03256.mp4,0,60.09389671,62.06896552,11,0,0.816882418,-1.427791767,,,,
0_03257.mp4,0,74.45255474,41.07142857,34,1,0.575197529,0.204575288,,,,
0_03258.mp4,0,30.70866142,91.17647059,4,1,0.819784153,1.329806693,,,,
0_03259.mp4,0,43.28358209,76.78571429,14,0,0.660499687,-0.678818942,,,,
0_03260.mp4,0,34.93150685,94.73684211,2,0,0.801962713,-1.356774341,,,,
0_03261.mp4,0,57.14285714,78.78787879,8,0,0.539070242,-0.202483914,,,,
0_03262.mp4,0,36.25730994,90.69767442,4,1,0.745064521,0.913870435,,,,
0_03263.mp4,0,40,86.66666667,6,0,0.656014818,-0.663915724,,,,
0_03264.mp4,0,21.46892655,90.90909091,2,1,0.695156666,0.687617015,,,,
0_03265.mp4,0,1.736972705,55.78947368,50,1,0.729156099,0.847044098,,,,
0_03266.mp4,0,48.9626556,78.37837838,8,0,0.830429253,-1.518789868,,,,
0_03267.mp4,0,36.42172524,82.92682927,7,0,0.5,-0.04108584,,,,
0_03268.mp4,0,1.500938086,65.625,29,0,0.680440948,-0.766586401,,,,
0_03269.mp4,0,17.4563591,100,4,0,0.985930043,-3.951449277,,,,
0_03270.mp4,0,52.54901961,71.05263158,12,0,0.996842719,-5.359292764,,,,
0_03271.mp4,0,33.4519573,94.87179487,2,1,0.626523172,0.399340414,,,,
0_03272.mp4,0,35.77235772,52.23880597,32,0,0.680195454,-0.765550025,,,,
0_03273.mp4,0,70,51.1627907,21,0,0.774424137,-1.190847034,,,,
0_03274.mp4,0,60.12269939,59.09090909,18,0,0.818324351,-1.447167121,,,,
0_03275.mp4,0,23.56164384,104.6511628,1,0,0.742708182,-1.045970032,,,,
0_03276.mp4,0,64.90566038,58.33333333,17,0,0.721773873,-0.937835945,,,,
0_03277.mp4,0,61.9047619,62.5,21,0,0.809644388,-1.388639845,,,,
0_03278.mp4,0,52.27272727,93.33333333,11,0,0.793277428,-1.299248131,,,,
0_03279.mp4,0,46.2745098,90,3,1,0.539249655,0.071710394,,,,
0_03280.mp4,0,3.351955307,100,0,0,0.596993514,-0.416913671,,,,
0_03281.mp4,0,32.43243243,100,0,0,0.657690837,-0.678197947,,,,
0_03282.mp4,0,30.28720627,90,5,0,0.800511481,-1.331243173,,,,
0_03283.mp4,0,41.86046512,78,14,0,0.934295809,-2.502917303,,,,
0_03284.mp4,0,41.4507772,77.41935484,7,0,0.819422906,-1.461291655,,,,
0_03285.mp4,0,40.8,80.55555556,7,0,0.687596128,-0.780414439,,,,
0_03286.mp4,0,69.527897,55.55555556,24,0,0.830452643,-1.528573412,,,,
0_03287.mp4,0,31.30434783,96.66666667,1,0,0.548658593,-0.23248224,,,,
0_03288.mp4,0,62.92134831,64.70588235,14,0,0.507709495,-0.100974455,,,,
0_03289.mp4,0,46.3878327,88.57142857,8,0,0.989224673,-4.239451516,,,,
0_03290.mp4,0,33.33333333,85.71428571,5,0,0.638367096,-0.601805466,,,,
0_03291.mp4,0,44.66019417,69.23076923,8,1,0.636815777,0.440740171,,,,
0_03292.mp4,0,59.59031657,66.07142857,23,0,0.646652967,-0.624223412,,,,
0_03293.mp4,0,36.92307692,89.65517241,3,0,0.666404068,-0.710488324,,,,
0_03294.mp4,0,60.56338028,58.18181818,23,0,0.600130786,-0.434963716,,,,
0_03295.mp4,0,41.12903226,81.81818182,6,0,0.694186123,-0.825314653,,,,
0_03296.mp4,0,70.13888889,47.36842105,20,0,0.545424586,-0.233065593,,,,
0_03297.mp4,0,40.43715847,88,3,0,0.666910354,-0.724003589,,,,
0_03298.mp4,0,48,76.31578947,11,0,0.8621385,-1.753617576,,,,
0_03299.mp4,0,60.84507042,58.69565217,20,0,0.645530269,-0.626092588,,,,
0_03300.mp4,0,16.78321678,83.60655738,10,0,0.98388126,-3.865962427,,,,
0_03301.mp4,0,28.33333333,107.4074074,2,0,0.996586188,-5.300963322,,,,
0_03302.mp4,0,41.66666667,85.10638298,7,0,0.791988122,-1.283327485,,,,
0_03303.mp4,0,57.80730897,68.57142857,12,0,0.763229828,-1.147311678,,,,
0_03304.mp4,0,42.51497006,80.85106383,9,0,0.577057358,-0.352179122,,,,
0_03305.mp4,0,36.900369,88.88888889,4,0,0.817866386,-1.448550026,,,,
0_03306.mp4,0,58.95522388,64.70588235,12,0,0.725197663,-0.953634399,,,,
0_03307.mp4,0,38.49372385,84.84848485,5,1,0.76373915,1.015513479,,,,
0_03308.mp4,0,18,106.6666667,2,0,0.879895636,-1.90107934,,,,
0_03309.mp4,0,48.58490566,74.54545455,14,0,0.931241457,-2.465377639,,,,
0_03310.mp4,0,48.52941176,82.35294118,13,0,0.783793124,-1.241113903,,,,
0_03311.mp4,0,47.36842105,86.20689655,4,0,0.839516759,-1.585264545,,,,
0_03312.mp4,0,55.79937304,73.17073171,12,0,0.884537848,-1.937414304,,,,
0_03313.mp4,0,50.77720207,88.88888889,10,0,0.989883991,-4.292611855,,,,
0_03314.mp4,0,7.843137255,99.15254237,1,0,0.62227599,-0.524107945,,,,
0_03315.mp4,0,20.35087719,88.88888889,5,0,0.871269035,-1.828348211,,,,
0_03316.mp4,0,10.34482759,100,0,0,0.910119068,-2.197503788,,,,
0_03317.mp4,0,62.06896552,55.55555556,17,0,0.865756598,-1.772934807,,,,
0_03318.mp4,0,47.9020979,48.57142857,37,1,0.749967486,0.946591738,,,,
0_03319.mp4,0,18.63013699,128.9473684,1,0,0.998139928,-5.845105302,,,,
0_03320.mp4,0,40.28268551,82.05128205,7,1,0.620446415,0.38060922,,,,
0_03321.mp4,0,39.56834532,93.75,2,1,0.622697989,0.385405336,,,,
0_03322.mp4,0,46.03174603,75,9,1,0.610442187,0.357701419,,,,
0_03323.mp4,0,61.25461255,56.41025641,17,1,0.543534028,0.108992279,,,,
0_03324.mp4,0,13.9275766,95.91836735,3,0,0.669042632,-0.720412341,,,,
0_03325.mp4,0,58.25242718,71.05263158,11,0,0.681879381,-0.772667424,,,,
0_03326.mp4,0,30.3030303,86.20689655,5,1,0.526391537,0.039661286,,,,
0_03327.mp4,0,66.89419795,47.61904762,22,0,0.563171562,-0.299530463,,,,
0_03328.mp4,0,28.35249042,87.87878788,4,1,0.807277371,1.242239801,,,,
0_03329.mp4,0,36.71497585,90.625,3,0,0.510507918,-0.090881271,,,,
0_03330.mp4,0,55.85585586,75,7,0,0.582998277,-0.370836654,,,,
0_03331.mp4,0,32.22748815,92.85714286,2,0,0.51472455,-0.106464043,,,,
0_03332.mp4,0,30.36144578,97.5,1,0,0.664548281,-0.713623012,,,,
0_03333.mp4,0,34.02777778,90,4,1,0.603016574,0.330160306,,,,
0_03334.mp4,0,40,85.29411765,5,1,0.664072997,0.557356656,,,,
0_03335.mp4,0,48.24561404,72.72727273,9,0,0.646333311,-0.635222551,,,,
0_03336.mp4,0,32.45033113,86.36363636,6,0,0.686802097,-0.780178102,,,,
0_03337.mp4,0,43.55555556,90.19607843,5,0,0.944560918,-2.715553089,,,,
0_03338.mp4,0,42.45283019,86.66666667,5,0,0.638049579,-0.588542055,,,,
0_03339.mp4,0,44.87534626,86.36363636,6,1,0.921711315,2.189718446,,,,
0_03340.mp4,0,30.43478261,91.66666667,3,0,0.628722611,-0.562004378,,,,
0_03341.mp4,0,52.81385281,66.66666667,10,1,0.69373114,0.696884903,,,,
0_03342.mp4,0,57.40740741,68.96551724,10,1,0.74944258,0.933271189,,,,
0_03343.mp4,0,53.28185328,64.86486486,13,0,0.801908356,-1.353039844,,,,
0_03344.mp4,0,50.78125,70.58823529,10,0,0.57165647,-0.338299002,,,,
0_03345.mp4,0,36.64122137,89.18918919,4,0,0.625608903,-0.537539716,,,,
0_03346.mp4,0,66.14173228,54.54545455,15,0,0.883574645,-1.93347409,,,,
0_03347.mp4,0,32.47232472,96.96969697,1,0,0.665384296,-0.705980984,,,,
0_03348.mp4,0,53.91304348,72.09302326,12,0,0.815087755,-1.41689211,,,,
0_03349.mp4,0,1.213960546,65.78947368,30,1,0.668645679,0.596101548,,,,
0_03350.mp4,0,59.74025974,65.78947368,14,1,0.67819663,0.615718514,,,,
0_03351.mp4,0,57.54385965,67.64705882,11,0,0.664084411,-0.706107302,,,,
0_03352.mp4,0,37.64705882,85.18518519,4,0,0.75725175,-1.102407887,,,,
0_03353.mp4,0,62.30529595,64.1025641,14,0,0.660196488,-0.68319688,,,,
0_03354.mp4,0,60.95238095,62.96296296,10,0,0.756825003,-1.099481336,,,,
0_03355.mp4,0,50.67567568,81.81818182,7,1,0.696043758,0.691437524,,,,
0_03356.mp4,0,71.95767196,53.65853659,19,0,0.722225338,-0.935494411,,,,
0_03357.mp4,0,70.32967033,51.85185185,29,0,0.55690269,-0.269156814,,,,
0_03358.mp4,0,54.33070866,68.57142857,11,0,0.556099,-0.260373574,,,,
0_03359.mp4,0,44.54976303,83.63636364,10,0,0.631353871,-0.566867398,,,,
0_03360.mp4,0,57.58754864,65.71428571,12,0,0.836810727,-1.55484248,,,,
0_03361.mp4,0,1.610305958,69.01408451,22,0,0.68055894,-0.767084671,,,,
0_03362.mp4,0,39.00414938,82.85714286,6,0,0.50850484,-0.103896219,,,,
0_03363.mp4,0,38.26086957,93.33333333,2,0,0.57800682,-0.355804451,,,,
0_03364.mp4,0,1.449275362,54.54545455,37,1,0.790145395,1.165851393,,,,
0_03365.mp4,0,62.84289277,67.44186047,18,1,0.727271517,0.830314224,,,,
0_03366.mp4,0,56.19047619,65.51724138,10,0,0.752260073,-1.088172581,,,,
0_03367.mp4,0,61.17647059,61.53846154,22,1,0.796997989,1.182842695,,,,
0_03368.mp4,0,48.11320755,74.19354839,8,0,0.952641558,-2.863838712,,,,
0_03369.mp4,0,49.76958525,76.92307692,6,1,0.886968928,1.842405837,,,,
0_03370.mp4,0,56.90376569,66.66666667,12,0,0.731396441,-0.987790352,,,,
0_03371.mp4,0,64,64,22,1,0.646216127,0.46582401,,,,
0_03372.mp4,0,38.7434555,85.18518519,4,0,0.793125451,-1.302937083,,,,
0_03373.mp4,0,35.13513514,81.25,9,0,0.877939046,-1.882466683,,,,
0_03374.mp4,0,33.33333333,89.18918919,5,1,0.559927161,0.148074295,,,,
0_03375.mp4,0,20.28985507,100,0,0,0.760827276,-1.119424987,,,,
0_03376.mp4,0,52.76595745,70,9,0,0.69323384,-0.804766407,,,,
0_03377.mp4,0,40.90909091,84.375,5,0,0.654147453,-0.668506185,,,,
0_03378.mp4,0,10.6557377,100,0,0,0.984607309,-3.908515033,,,,
0_03379.mp4,0,44.39140811,83.72093023,7,0,0.602246785,-0.437558729,,,,
